NC_045512.2,DQ412042.1,88.625,1644,166,16,28263,29891,28072,29709,0.0,1980
NC_045512.2,DQ412042.1,77.723,2231,454,38,6,2217,6,2212,0.0,1327
NC_045512.2,GQ153547.1,81.681,17703,3054,163,3956,21562,3862,21471,0.0,14550
NC_045512.2,GQ153547.1,82.669,6849,1071,88,23084,29870,22910,29704,0.0,5965
NC_045512.2,GQ153547.1,77.568,2229,464,28,6,2217,4,2213,0.0,1314
NC_045512.2,KF294456.1,81.661,17673,3087,134,3956,21548,3839,21437,0.0,14539
NC_045512.2,KF294456.1,77.606,2197,446,39,43,2217,9,2181,0.0,1290
NC_045512.2,FJ211859.1,81.645,17701,3064,162,3956,21562,3885,21494,0.0,14517
NC_045512.2,FJ211859.1,82.785,6872,1067,88,23084,29893,22933,29750,0.0,6030
NC_045512.2,FJ211859.1,77.703,2229,461,28,6,2217,27,2236,0.0,1330
NC_045512.2,DQ084199.1,81.638,17700,3067,161,3956,21562,3845,21454,0.0,14512
NC_045512.2,DQ084199.1,82.698,6849,1069,89,23084,29870,22893,29687,0.0,5976
NC_045512.2,DQ084199.1,77.698,2215,458,28,20,2217,1,2196,0.0,1321
NC_045512.2,GQ153540.1,81.633,17700,3068,161,3956,21562,3862,21471,0.0,14506
NC_045512.2,GQ153540.1,82.669,6849,1071,88,23084,29870,22910,29704,0.0,5965
NC_045512.2,GQ153540.1,77.613,2229,463,28,6,2217,4,2213,0.0,1319
NC_045512.2,GQ153539.1,81.633,17700,3068,161,3956,21562,3862,21471,0.0,14506
NC_045512.2,GQ153539.1,82.669,6849,1071,89,23084,29870,22910,29704,0.0,5965
NC_045512.2,GQ153539.1,77.658,2229,462,28,6,2217,4,2213,0.0,1325
NC_045512.2,GQ153546.1,81.630,17697,3068,161,3959,21562,3856,21462,0.0,14501
NC_045512.2,GQ153546.1,82.684,6849,1070,88,23084,29870,22901,29695,0.0,5971
NC_045512.2,GQ153546.1,77.524,2229,465,28,6,2217,4,2213,0.0,1308
NC_045512.2,DQ022305.2,81.627,17700,3069,161,3956,21562,3862,21471,0.0,14501
NC_045512.2,DQ022305.2,82.788,6873,1067,88,23084,29894,22910,29728,0.0,6032
NC_045512.2,DQ022305.2,77.703,2229,461,28,6,2217,4,2213,0.0,1330
NC_045512.2,DQ084200.1,81.627,17700,3069,161,3956,21562,3845,21454,0.0,14501
NC_045512.2,DQ084200.1,82.788,6873,1067,88,23084,29894,22893,29711,0.0,6032
NC_045512.2,DQ084200.1,77.652,2215,459,28,20,2217,1,2196,0.0,1315
NC_045512.2,GQ153548.1,81.625,17698,3067,162,3959,21562,3838,21444,0.0,14495
NC_045512.2,GQ153548.1,82.640,6849,1073,88,23084,29870,22883,29677,0.0,5954
NC_045512.2,GQ153548.1,77.613,2229,463,28,6,2217,4,2213,0.0,1319
NC_045512.2,GQ153541.1,81.621,17700,3070,161,3956,21562,3862,21471,0.0,14495
NC_045512.2,GQ153541.1,82.669,6849,1071,89,23084,29870,22910,29704,0.0,5965
NC_045512.2,GQ153541.1,77.748,2229,460,28,6,2217,4,2213,0.0,1336
NC_045512.2,GQ153545.1,81.613,17697,3071,161,3959,21562,3856,21462,0.0,14484
NC_045512.2,GQ153545.1,82.654,6849,1072,88,23084,29870,22901,29695,0.0,5960
NC_045512.2,GQ153545.1,77.568,2229,464,28,6,2217,4,2213,0.0,1314
NC_045512.2,GQ153544.1,81.613,17697,3071,161,3959,21562,3856,21462,0.0,14484
NC_045512.2,GQ153544.1,82.654,6849,1072,88,23084,29870,22901,29695,0.0,5960
NC_045512.2,GQ153544.1,77.568,2229,464,28,6,2217,4,2213,0.0,1314
NC_045512.2,KU182964.1,82.945,15051,2490,73,6556,21568,5888,20899,0.0,13501
NC_045512.2,KU182964.1,80.194,4852,860,79,23075,27878,22307,27105,0.0,3542
NC_045512.2,KU182964.1,88.029,1629,173,16,28263,29877,27141,28761,0.0,1908
NC_045512.2,KU182964.1,77.713,2230,456,36,6,2217,6,2212,0.0,1327
NC_045512.2,KY938558.1,82.884,15050,2501,71,6556,21568,5895,20906,0.0,13452
NC_045512.2,KY938558.1,79.975,4854,867,82,23075,27878,22314,27112,0.0,3482
NC_045512.2,KY938558.1,87.956,1644,174,18,28263,29891,27441,29075,0.0,1917
NC_045512.2,KY938558.1,77.947,2231,449,38,6,2217,13,2219,0.0,1354


